species_work,lower_limit,upper_limit,upper_limit_max,lower_limit_min,diff
Dioscorea bulbifera,21.30000000000001,27.399999999999977,35.10000000000002,15.599999999999966,6.099999999999966
Dioscorea esculenta,26.19999999999999,26.399999999999977,29,24.19999999999999,0.19999999999998863
Dioscorea transversa,21.5,27.399999999999977,35.10000000000002,16.19999999999999,5.899999999999977
Diospyros compacta,23.399999999999977,26.69999999999999,29.30000000000001,18.30000000000001,3.3000000000000114
Diospyros geminata,21.30000000000001,26.399999999999977,30.099999999999966,15.599999999999966,5.099999999999966
Diospyros hebecarpa,25.399999999999977,26.399999999999977,29,22.80000000000001,1
Diospyros humilis,24.69999999999999,26.599999999999966,30.5,21,1.8999999999999773
Diospyros maritima,24.599999999999966,27.5,35.10000000000002,17.599999999999966,2.900000000000034
Diplachne fusca,21,28.30000000000001,35.19999999999999,14.399999999999977,7.300000000000011
Diplocyclos palmatus,22.69999999999999,26.599999999999966,29.69999999999999,17.899999999999977,3.8999999999999773
Diplolaena dampieri,16.69999999999999,20.399999999999977,27.599999999999966,11.800000000000011,3.6999999999999886
Diplolaena grandiflora,20.19999999999999,22,27.69999999999999,15.5,1.8000000000000114
Disa bracteata,16.399999999999977,18,28.5,10.099999999999966,1.6000000000000227
Dischisma arenarium,16.19999999999999,20.399999999999977,29.599999999999966,10.099999999999966,4.199999999999989
Disphyma crassifolium,12.800000000000011,21.69999999999999,30,6.300000000000011,8.899999999999977
Dissocarpus biflorus,16.099999999999966,16.899999999999977,21.69999999999999,11.199999999999989,0.8000000000000114
Distichlis distichophylla,12.099999999999966,16.69999999999999,24,6.300000000000011,4.600000000000023
Distimake quinatus,25.399999999999977,27.399999999999977,32.69999999999999,21,2
Dittrichia graveolens,15.800000000000011,18.599999999999966,28.5,10.099999999999966,2.7999999999999545
Dodonaea aptera,16.69999999999999,21.69999999999999,27.69999999999999,11.800000000000011,5
Dodonaea hispidula,26.5,28.30000000000001,35.19999999999999,17.599999999999966,1.8000000000000114
Dodonaea inaequifolia,20.399999999999977,21.69999999999999,27.69999999999999,16.599999999999966,1.3000000000000114
Dodonaea lanceolata,23.399999999999977,27.399999999999977,32.69999999999999,17.899999999999977,4
Dodonaea viscosa,11.599999999999966,27.099999999999966,30.399999999999977,6.300000000000011,15.5
Dolichandrone heterophylla,26.599999999999966,27.399999999999977,32.69999999999999,20.099999999999966,0.8000000000000114
Doryopteris concolor,23.399999999999977,26.19999999999999,29.69999999999999,17.899999999999977,2.8000000000000114
Dracaena angustifolia,24.80000000000001,26.399999999999977,28.80000000000001,21.30000000000001,1.599999999999966
Dracaena trifasciata,21.30000000000001,26.399999999999977,30.099999999999966,15.599999999999966,5.099999999999966
Drosera auriculata,12.199999999999989,17.80000000000001,25.69999999999999,8.5,5.600000000000023
Drosera binata,13.199999999999989,22.5,30.099999999999966,9.5,9.300000000000011
Drosera burmanni,23.69999999999999,27.399999999999977,35.10000000000002,17.599999999999966,3.6999999999999886
Drosera finlaysoniana,22.5,28.30000000000001,35.19999999999999,17.80000000000001,5.800000000000011
Drosera glanduligera,15.800000000000011,18,28.5,10.099999999999966,2.1999999999999886
Drosera peltata,12.599999999999966,22.5,30.099999999999966,8.5,9.900000000000034
Drosera pygmaea,12.099999999999966,22.5,30.099999999999966,8.199999999999989,10.400000000000034
Drosera spatulata,13.199999999999989,26.30000000000001,30.099999999999966,9.5,13.100000000000023
Drymophila cyanocarpa,11.599999999999966,14,20.19999999999999,6.899999999999977,2.400000000000034
Drynaria quercifolia,25.30000000000001,26.69999999999999,29.19999999999999,22.19999999999999,1.3999999999999773
Drynaria rigidula,21,24.80000000000001,30.099999999999966,14.399999999999977,3.8000000000000114
Drynaria sparsisora,22.5,26.399999999999977,29.69999999999999,16.80000000000001,3.8999999999999773
Drypetes deplanchei,22.5,27.5,33,16.80000000000001,5
Dysphania melanocarpa,16.19999999999999,22.099999999999966,30.399999999999977,11.5,5.899999999999977
Dysphania plantaginella,20.399999999999977,25,30.399999999999977,15.399999999999977,4.600000000000023
Dysphania pumilio,14.099999999999966,16.5,23.899999999999977,9.699999999999989,2.400000000000034
Echinochloa colona,24.5,28.30000000000001,35.19999999999999,17.899999999999977,3.8000000000000114
Echinopogon ovatus,11.599999999999966,17.399999999999977,23.899999999999977,8.099999999999966,5.800000000000011
Ectrosia agrostoides,25.399999999999977,28.30000000000001,35.19999999999999,19.80000000000001,2.900000000000034
Ectrosia leporina,23.69999999999999,26.69999999999999,29.69999999999999,17.899999999999977,3
Ehrharta brevifolia,18.599999999999966,20.399999999999977,27,11.899999999999977,1.8000000000000114
Ehrharta calycina,15.800000000000011,20.19999999999999,28.5,10.099999999999966,4.399999999999977
Ehrharta erecta,14,18.599999999999966,24.399999999999977,7.699999999999989,4.599999999999966
Ehrharta longiflora,15.5,21.19999999999999,29.599999999999966,9.800000000000011,5.699999999999989
Einadia hastata,16.099999999999966,22.5,26.599999999999966,7.699999999999989,6.400000000000034
Einadia nutans,11.599999999999966,17.599999999999966,23.899999999999977,6.300000000000011,6
Einadia trigonos,15.599999999999966,21.5,27.399999999999977,9.199999999999989,5.900000000000034
Elaeocarpus arnhemicus,26.19999999999999,26.69999999999999,30.5,22.099999999999966,0.5
Elaeocarpus reticulatus,14,21.30000000000001,25.80000000000001,9,7.300000000000011
Elaeodendron australe,16.399999999999977,25.399999999999977,28.5,9,9
Elaeodendron melanocarpum,22.5,27.5,35.10000000000002,16.80000000000001,5
Eleocharis acuta,13.199999999999989,15.800000000000011,23.899999999999977,9.5,2.6000000000000227
Eleocharis dulcis,21,27.19999999999999,30.099999999999966,14.399999999999977,6.199999999999989
Eleocharis geniculata,21,27.399999999999977,31.599999999999966,14.399999999999977,6.399999999999977
Eleocharis spiralis,23.69999999999999,27.399999999999977,30.5,17.899999999999977,3.6999999999999886
Eleusine indica,15.599999999999966,27.19999999999999,30.5,10.5,11.600000000000023
Eleutheranthera ruderalis,26.30000000000001,26.399999999999977,28.80000000000001,24.19999999999999,0.0999999999999659
Emilia sonchifolia,22.5,26.399999999999977,30.099999999999966,16.80000000000001,3.8999999999999773
Empodisma minus,13.199999999999989,21.30000000000001,25.80000000000001,9.5,8.100000000000023
Enchylaena tomentosa,14.199999999999989,25.599999999999966,31.30000000000001,7.399999999999977,11.399999999999977
Enneapogon pallidus,25.599999999999966,27.399999999999977,34.5,19.099999999999966,1.8000000000000114
Entada rheedei,25.399999999999977,26.69999999999999,28.80000000000001,22.80000000000001,1.3000000000000114
Entolasia marginata,16.399999999999977,22.5,30.099999999999966,9.099999999999966,6.100000000000023
Entolasia stricta,16.099999999999966,23.69999999999999,30.099999999999966,7.699999999999989,7.600000000000023
Epacris impressa,12.099999999999966,15.800000000000011,23.899999999999977,6.300000000000011,3.7000000000000455
Epacris lanuginosa,12.199999999999989,14.199999999999989,20.19999999999999,8.5,2
Epacris obtusifolia,13.199999999999989,21.30000000000001,25.80000000000001,9.5,8.100000000000023
Epilobium billardiereanum,11.599999999999966,20.399999999999977,27.599999999999966,8.099999999999966,8.800000000000011
Epilobium sarmentaceum,13.599999999999966,14.300000000000011,18.899999999999977,10.399999999999977,0.7000000000000455
Eragrostis cumingii,24.5,28.30000000000001,35.19999999999999,17.899999999999977,3.8000000000000114
Eragrostis dielsii,20.19999999999999,25.599999999999966,30.399999999999977,15.399999999999977,5.399999999999977
Eragrostis interrupta,21.30000000000001,25.399999999999977,29.69999999999999,15.599999999999966,4.099999999999966
Eragrostis potamophila,27.19999999999999,27.399999999999977,35.10000000000002,17.599999999999966,0.19999999999998863
Eragrostis sororia,21.5,26.69999999999999,29.69999999999999,16.19999999999999,5.199999999999989
Eragrostis spartinoides,21.5,27.19999999999999,35.10000000000002,16.19999999999999,5.699999999999989
Eragrostis tenella,26.30000000000001,27.19999999999999,30.5,22.599999999999966,0.8999999999999773
Eragrostis tenuifolia,21,24.5,29.69999999999999,14.399999999999977,3.5
Eremophea spinosa,25,25.099999999999966,29.19999999999999,20.30000000000001,0.0999999999999659
Eremophila deserti,16.19999999999999,22.099999999999966,30.399999999999977,9.5,5.899999999999977
Eremophila glabra,15.800000000000011,22,28.399999999999977,9.5,6.199999999999989
Eriachne ciliata,26.30000000000001,28.30000000000001,35.19999999999999,17.599999999999966,2
Eriachne obtusa,24.5,28.30000000000001,35.19999999999999,17.899999999999977,3.8000000000000114
Eriachne pallescens,21.30000000000001,26.30000000000001,28.30000000000001,15.599999999999966,5
Eriachne sulcata,27.19999999999999,28.30000000000001,35.19999999999999,19.80000000000001,1.1000000000000227
Eriachne triseta,26.30000000000001,27.19999999999999,29.899999999999977,22.899999999999977,0.8999999999999773
Erigeron bonariensis,15.599999999999966,22.80000000000001,28.5,9.099999999999966,7.2000000000000455
Erigeron canadensis,15.599999999999966,24.5,30.099999999999966,10.5,8.900000000000034
Erigeron sumatrensis,14,22.80000000000001,30.099999999999966,9.599999999999966,8.800000000000011
Eriochilus dilatatus,16.69999999999999,21.69999999999999,27.69999999999999,12.899999999999977,5
Eriochloa procera,21,26.399999999999977,29.30000000000001,14.399999999999977,5.399999999999977
Erodium botrys,15.800000000000011,18.599999999999966,28.5,10.099999999999966,2.7999999999999545
Erodium cicutarium,11.599999999999966,22.099999999999966,30.399999999999977,8.099999999999966,10.5
Erodium cygnorum,20.399999999999977,22.099999999999966,30.399999999999977,15.399999999999977,1.6999999999999886
Eryngium vesiculosum,13.199999999999989,15.800000000000011,23.899999999999977,9.5,2.6000000000000227
Erythrina insularis,25.30000000000001,26.399999999999977,29.30000000000001,22.19999999999999,1.099999999999966
Erythrina variegata,24.599999999999966,26.599999999999966,29.399999999999977,20.099999999999966,2
Erythrina vespertilio,24.69999999999999,27.19999999999999,33,20.19999999999999,2.5
Erythrophleum chlorostachys,26.599999999999966,28.30000000000001,35.19999999999999,17.599999999999966,1.7000000000000455
Eucalyptus angulosa,15.599999999999966,16.5,22.5,10.699999999999989,0.9000000000000341
Eucalyptus brachyandra,27.099999999999966,27.5,34.5,19.099999999999966,0.4000000000000341
Eucalyptus cornuta,15.599999999999966,16.69999999999999,22.5,10.5,1.1000000000000227
Eucalyptus globulus,12.199999999999989,14.300000000000011,20.19999999999999,6.899999999999977,2.1000000000000227
Eucalyptus jensenii,26.5,26.599999999999966,30.5,22.099999999999966,0.0999999999999659
Eucalyptus lehmannii,16.099999999999966,16.5,22.5,11.300000000000011,0.4000000000000341
Eucalyptus miniata,26.5,27.399999999999977,35.10000000000002,17.599999999999966,0.8999999999999773
Eucalyptus nitida,12.099999999999966,14.599999999999966,21.19999999999999,6.899999999999977,2.5
Eucalyptus oraria,20.399999999999977,22,27.69999999999999,16.599999999999966,1.6000000000000227
Eucalyptus ovata,12.199999999999989,15.800000000000011,23.899999999999977,8.5,3.6000000000000227
Eucalyptus robusta,21,22.5,30.099999999999966,14.399999999999977,1.5
Eucalyptus rudis,18,18,28.5,10.099999999999966,0
Eucalyptus tectifica,26.599999999999966,27.399999999999977,33,20.19999999999999,0.8000000000000114
Eucalyptus tereticornis,21,24.5,30.099999999999966,14.399999999999977,3.5
Eucalyptus tetrodonta,26.5,26.69999999999999,30.5,22.099999999999966,0.19999999999998863
Eucalyptus utilis,16.5,18.599999999999966,24.80000000000001,12,2.099999999999966
Eucalyptus viminalis,12.199999999999989,15.800000000000011,23.899999999999977,6.300000000000011,3.6000000000000227
Euchiton involucratus,12.300000000000011,16.69999999999999,23.899999999999977,8.800000000000011,4.399999999999977
Euchiton japonicus,13.199999999999989,16,23.899999999999977,8.800000000000011,2.8000000000000114
Euchiton litticola,11.599999999999966,12.199999999999989,17.099999999999966,8,0.6000000000000227
Euchiton sphaericus,14.199999999999989,20.399999999999977,31.30000000000001,9,6.199999999999989
Eugenia reinwardtiana,23.399999999999977,26.399999999999977,29.69999999999999,17.899999999999977,3
Eulalia aurea,21.19999999999999,27.399999999999977,34.5,16.19999999999999,6.199999999999989
Euphorbia atoto,22.599999999999966,26.19999999999999,29.19999999999999,17.399999999999977,3.6000000000000227
Euphorbia australis,25,27.19999999999999,30.5,20.399999999999977,2.1999999999999886
Euphorbia bifida,23.69999999999999,26.69999999999999,29.69999999999999,17.899999999999977,3
Euphorbia boophthona,20.399999999999977,25.599999999999966,29.899999999999977,15.5,5.199999999999989
Euphorbia chamissonis,24.599999999999966,26.399999999999977,28.69999999999999,20.099999999999966,1.8000000000000114
Euphorbia cyathophora,21,27.19999999999999,30.5,14.399999999999977,6.199999999999989
Euphorbia drummondii,20.19999999999999,27.399999999999977,32.39999999999998,15.399999999999977,7.199999999999989
Euphorbia heterophylla,21,26.69999999999999,30.099999999999966,14.399999999999977,5.699999999999989
Euphorbia hirta,21.30000000000001,27.30000000000001,30.5,15.599999999999966,6
Euphorbia litticola,22.80000000000001,27.30000000000001,30.599999999999966,17.899999999999977,4.5
Euphorbia mitchelliana,25.599999999999966,27.399999999999977,34.5,19.099999999999966,1.8000000000000114
Euphorbia myrtoides,21.69999999999999,27.399999999999977,31.399999999999977,18,5.699999999999989
Euphorbia paralias,13.599999999999966,18.599999999999966,24.80000000000001,9.099999999999966,5
Euphorbia peplus,11.599999999999966,21.30000000000001,27.599999999999966,8.099999999999966,9.700000000000045
Euphorbia plumerioides,23.5,27.30000000000001,31,18.399999999999977,3.8000000000000114
Euphorbia prostrata,22.69999999999999,26.399999999999977,29.69999999999999,17.899999999999977,3.6999999999999886
Euphorbia schultzii,27.19999999999999,27.5,32.19999999999999,21.099999999999966,0.30000000000001137
Euphorbia tannensis,20.19999999999999,26.69999999999999,30.099999999999966,15.599999999999966,6.5
Euphorbia terracina,15.800000000000011,20.399999999999977,27.5,10.699999999999989,4.599999999999966
Euphorbia tithymaloides,21,26.399999999999977,28.30000000000001,14.399999999999977,5.399999999999977
Euphrasia collina,13.199999999999989,15.899999999999977,23.899999999999977,9.5,2.6999999999999886
Euroschinus falcata,21.5,26.30000000000001,30.099999999999966,16.19999999999999,4.800000000000011
Eurychorda complanata,12.099999999999966,22.5,30.099999999999966,8.199999999999989,10.400000000000034
Eustrephus latifolius,16.5,26.399999999999977,30.099999999999966,9,9.899999999999977
Eutaxia myrtifolia,15.599999999999966,16.69999999999999,22.5,10.699999999999989,1.1000000000000227
Evolvulus alsinoides,21.30000000000001,27.399999999999977,35.10000000000002,15.599999999999966,6.099999999999966
Excoecaria agallocha,21,27.19999999999999,30.5,14.399999999999977,6.199999999999989
Excoecaria ovalis,26.5,26.599999999999966,29.19999999999999,22.80000000000001,0.0999999999999659
Exocarpos aphyllus,15.800000000000011,22.099999999999966,30.399999999999977,9.5,6.2999999999999545
Exocarpos cupressiformis,11.599999999999966,22.5,30.099999999999966,6.300000000000011,10.900000000000034
Exocarpos latifolius,21,27.5,33,14.399999999999977,6.5
Exocarpos sparteus,15.699999999999989,20.399999999999977,29.599999999999966,9.599999999999966,4.699999999999989
Exocarpos strictus,11.599999999999966,14.599999999999966,21.19999999999999,6.300000000000011,3
Exocarpos syrticola,12.099999999999966,17.19999999999999,24.69999999999999,8.199999999999989,5.100000000000023
Falcataria toona,23.399999999999977,26.399999999999977,29.69999999999999,17.899999999999977,3
Ferraria crispa,15.800000000000011,18.599999999999966,28.5,10.099999999999966,2.7999999999999545
Ficinia nodosa,11.599999999999966,23.599999999999966,30.099999999999966,6.300000000000011,12
Ficus aculeata,25.599999999999966,28.30000000000001,35.19999999999999,17.599999999999966,2.7000000000000455
Ficus atricha,27.099999999999966,28.30000000000001,35.19999999999999,17.599999999999966,1.2000000000000455
Ficus benjamina,21,26.69999999999999,29.69999999999999,14.399999999999977,5.699999999999989
Ficus brachypoda,25,27.5,35.10000000000002,17.599999999999966,2.5
Ficus congesta,22.5,26.399999999999977,29.69999999999999,16.80000000000001,3.8999999999999773
Ficus drupacea,24.599999999999966,26.399999999999977,29.30000000000001,20.099999999999966,1.8000000000000114
Ficus hispida,22.5,26.69999999999999,29.69999999999999,16.80000000000001,4.199999999999989
Ficus microcarpa,23.399999999999977,26.399999999999977,29.69999999999999,17.899999999999977,3
Ficus obliqua,16.599999999999966,26.399999999999977,30.099999999999966,9.599999999999966,9.800000000000011
Ficus opposita,22.5,27.19999999999999,30.5,16.80000000000001,4.699999999999989
Ficus platypoda,21.899999999999977,27.5,35.10000000000002,17.599999999999966,5.600000000000023
Ficus rubiginosa,16.099999999999966,26.30000000000001,30.099999999999966,7.699999999999989,10.200000000000045
Ficus superba,18.599999999999966,26.69999999999999,29,11.899999999999977,8.100000000000023
Ficus virens,22.5,27.399999999999977,34.5,16.80000000000001,4.899999999999977
Fimbristylis acicularis,22.5,28.30000000000001,35.19999999999999,16.80000000000001,5.800000000000011
Fimbristylis cinnamometorum,21,28.30000000000001,35.19999999999999,14.399999999999977,7.300000000000011
Fimbristylis cymosa,25.399999999999977,27.5,35.10000000000002,17.599999999999966,2.1000000000000227
Fimbristylis dichotoma,18.599999999999966,27.30000000000001,30.5,11.899999999999977,8.700000000000045
Fimbristylis ferruginea,21.5,27.5,35.10000000000002,16.19999999999999,6
Fimbristylis microcarya,22.5,27.399999999999977,34.10000000000002,16.80000000000001,4.899999999999977
Fimbristylis pauciflora,21.30000000000001,27.399999999999977,35.10000000000002,15.599999999999966,6.099999999999966
Fimbristylis polytrichoides,21.30000000000001,27.399999999999977,33,15.599999999999966,6.099999999999966
Fimbristylis rara,26.399999999999977,28.30000000000001,35.19999999999999,19.099999999999966,1.900000000000034
Fimbristylis schultzii,25.599999999999966,28.30000000000001,35.19999999999999,17.599999999999966,2.7000000000000455
Fimbristylis sphaerocephala,27.099999999999966,27.5,35.10000000000002,17.599999999999966,0.4000000000000341
Fimbristylis trigastrocarya,27.099999999999966,28.30000000000001,35.19999999999999,19.80000000000001,1.2000000000000455
Flagellaria indica,18.099999999999966,27.5,35.10000000000002,10.699999999999989,9.400000000000034
Flaveria trinervia,25,28.30000000000001,35.19999999999999,19.80000000000001,3.3000000000000114
Flemingia parviflora,22.5,27.30000000000001,31,16.80000000000001,4.800000000000011
Flueggea virosa,23.69999999999999,28.30000000000001,35.19999999999999,17.899999999999977,4.600000000000023
Frankenia cordata,15.5,17.19999999999999,24.69999999999999,10.800000000000011,1.6999999999999886
Frankenia eremophila,16.899999999999977,17.099999999999966,25.899999999999977,9.899999999999977,0.19999999999998863
Frankenia pauciflora,14.099999999999966,25.099999999999966,31.30000000000001,10.099999999999966,11
Frankenia sessilis,15.5,17.19999999999999,24.69999999999999,10.800000000000011,1.6999999999999886
Frankenia tetrapetala,16.399999999999977,16.69999999999999,22.5,11.300000000000011,0.30000000000001137
Fuirena ciliaris,21.30000000000001,28.30000000000001,35.19999999999999,15.599999999999966,7
Fumaria capreolata,15.699999999999989,18.599999999999966,27.5,9.800000000000011,2.8999999999999773
Fumaria muralis,11.599999999999966,18.5,27.599999999999966,8.099999999999966,6.900000000000034
Gahnia aspera,21.30000000000001,26.30000000000001,29.69999999999999,15.599999999999966,5
Gahnia filum,13.199999999999989,16,23.899999999999977,9.5,2.8000000000000114
Gahnia grandis,11.599999999999966,14.199999999999989,20.19999999999999,6.899999999999977,2.6000000000000227
Gahnia radula,13.199999999999989,16.399999999999977,23.399999999999977,9.099999999999966,3.1999999999999886
Gahnia sieberiana,15.800000000000011,22.5,30.099999999999966,9.099999999999966,6.699999999999989
Gahnia trifida,12.300000000000011,18.599999999999966,28.5,9.199999999999989,6.2999999999999545
Galactia tenuiflora,23.399999999999977,28.30000000000001,35.19999999999999,17.899999999999977,4.900000000000034
Galium australe,11.599999999999966,16.69999999999999,22.5,6.899999999999977,5.100000000000023
Galium murale,13.599999999999966,18.599999999999966,28.5,9.800000000000011,5
Gamochaeta calviceps,13.199999999999989,21.30000000000001,25.80000000000001,9.5,8.100000000000023
Gamochaeta purpurea,13.199999999999989,16.5,22.099999999999966,9.5,3.3000000000000114
Ganophyllum falcatum,23.399999999999977,27.5,35.10000000000002,17.599999999999966,4.100000000000023
Garuga floribunda,24.5,27.5,35.10000000000002,17.599999999999966,3
Gastrolobium bilobum,15.699999999999989,16.599999999999966,22.5,10.5,0.8999999999999773
Geijera linearifolia,15.800000000000011,17.19999999999999,26.69999999999999,9.5,1.3999999999999773
Geitonoplesium cymosum,16.099999999999966,23.69999999999999,30.099999999999966,7.699999999999989,7.600000000000023
Genista monspessulana,12.199999999999989,15.800000000000011,23.899999999999977,8.5,3.6000000000000227
Geodorum densiflorum,21.30000000000001,25.399999999999977,29.69999999999999,15.599999999999966,4.099999999999966
Geranium molle,14,18.599999999999966,28.5,9.699999999999989,4.599999999999966
Geranium potentilloides,11.599999999999966,15.800000000000011,23.899999999999977,6.300000000000011,4.2000000000000455
Geranium solanderi,12.099999999999966,18.5,28.399999999999977,7.699999999999989,6.400000000000034
Gladiolus undulatus,15.800000000000011,18,28.5,10.099999999999966,2.1999999999999886
Gleichenia microphylla,12.199999999999989,15.800000000000011,23.899999999999977,6.899999999999977,3.6000000000000227
Glinus oppositifolius,23.69999999999999,27.30000000000001,30.599999999999966,17.899999999999977,3.6000000000000227
Glochidion apodogynum,23.399999999999977,26.399999999999977,29.69999999999999,17.899999999999977,3
Glochidion lobocarpum,21,26.30000000000001,30.099999999999966,14.399999999999977,5.300000000000011
Glochidion xerocarpum,26.5,26.69999999999999,30.5,22.099999999999966,0.19999999999998863
Gloriosa superba,22.5,26.399999999999977,30.099999999999966,17.80000000000001,3.8999999999999773
Glossocardia bidens,21,26.30000000000001,30.099999999999966,14.399999999999977,5.300000000000011
Glycine clandestina,11.599999999999966,23.399999999999977,27.099999999999966,8.099999999999966,11.800000000000011
Glycine tabacina,16.399999999999977,24.5,29.69999999999999,9.099999999999966,8.100000000000023
Glycine tomentella,21.30000000000001,27.399999999999977,30.599999999999966,15.599999999999966,6.099999999999966
Glycosmis macrophylla,27.099999999999966,27.5,35.10000000000002,17.599999999999966,0.4000000000000341
Glycosmis trifoliata,23.399999999999977,27.399999999999977,35.10000000000002,17.599999999999966,4
Gnaphalium indutum,13.599999999999966,20.399999999999977,28.399999999999977,9.899999999999977,6.800000000000011
Gnephosis drummondii,16.30000000000001,16.69999999999999,21.30000000000001,12.199999999999989,0.39999999999997726
Gompholobium subulatum,26.5,27.5,32.39999999999998,20.099999999999966,1
Gomphrena brachystylis,27.099999999999966,28.30000000000001,35.19999999999999,19.099999999999966,1.2000000000000455
Gomphrena canescens,25.599999999999966,27.399999999999977,31.80000000000001,20.399999999999977,1.8000000000000114
Gomphrena celosioides,22.5,26.399999999999977,30.099999999999966,17.80000000000001,3.8999999999999773
Gomphrena flaccida,26.30000000000001,28.30000000000001,35.19999999999999,19.80000000000001,2
Gonocarpus leptothecus,26.599999999999966,28.30000000000001,35.19999999999999,17.599999999999966,1.7000000000000455
Gonocarpus micranthus,13.199999999999989,22.5,30.099999999999966,9.5,9.300000000000011
Gonocarpus nodulosus,18,18,28.5,10.099999999999966,0
Gonocarpus scordioides,16.30000000000001,16.69999999999999,23.399999999999977,10.599999999999966,0.39999999999997726
Gonocarpus tetragynus,12.199999999999989,15.800000000000011,23.899999999999977,6.300000000000011,3.6000000000000227
Gonocarpus teucrioides,11.599999999999966,14.300000000000011,20.19999999999999,8.099999999999966,2.7000000000000455
Goodenia arachnoidea,27.099999999999966,27.5,35.10000000000002,17.599999999999966,0.4000000000000341
Goodenia ovata,12.199999999999989,18.099999999999966,26.69999999999999,7.800000000000011,5.899999999999977
Goodenia pilosa,23.69999999999999,28.30000000000001,35.19999999999999,18.399999999999977,4.600000000000023
Goodenia varia,15.800000000000011,17.099999999999966,24.099999999999966,10.899999999999977,1.2999999999999545
Grevillea agrifolia,27.099999999999966,27.399999999999977,35.10000000000002,17.599999999999966,0.30000000000001137
Grevillea argyrophylla,20.19999999999999,20.399999999999977,24.30000000000001,16.30000000000001,0.19999999999998863
Grevillea heliosperma,26.5,27.5,31.099999999999966,20.69999999999999,1
Grevillea pteridifolia,24.5,27.399999999999977,30.599999999999966,17.899999999999977,2.8999999999999773
Grevillea pyramidalis,25,28.30000000000001,35.19999999999999,19.099999999999966,3.3000000000000114
Grevillea refracta,27.099999999999966,28.30000000000001,35.19999999999999,19.099999999999966,1.2000000000000455
Grewia breviflora,26.30000000000001,28.30000000000001,35.19999999999999,17.599999999999966,2
Grewia oxyphylla,23.69999999999999,27.5,35.10000000000002,17.599999999999966,3.8000000000000114
Grewia retusifolia,23.399999999999977,27.399999999999977,33,17.899999999999977,4
Grona heterocarpos,21,26.30000000000001,30.099999999999966,14.399999999999977,5.300000000000011
Grona trichostachya,23.69999999999999,28.30000000000001,35.19999999999999,18.399999999999977,4.600000000000023
Grona triflora,21.30000000000001,26.399999999999977,29.69999999999999,15.599999999999966,5.099999999999966
Guettarda speciosa,23.399999999999977,27.5,29.69999999999999,17.899999999999977,4.100000000000023
Guichenotia ledifolia,18.5,21.69999999999999,27.69999999999999,11.800000000000011,3.1999999999999886
Gymnanthera oblonga,23.399999999999977,28.30000000000001,35.19999999999999,17.899999999999977,4.900000000000034
Gymnosporia inermis,25.30000000000001,26.399999999999977,29.30000000000001,22.30000000000001,1.099999999999966
Gyrocarpus americanus,23.69999999999999,28.30000000000001,35.19999999999999,17.599999999999966,4.600000000000023
Hainardia cylindrica,12.399999999999977,16.899999999999977,24.19999999999999,6.899999999999977,4.5
Hakea arborescens,26.5,27.399999999999977,33,20.099999999999966,0.8999999999999773
Hakea clavata,16.30000000000001,16.69999999999999,22.5,11.300000000000011,0.39999999999997726
Hakea drupacea,15.599999999999966,16.69999999999999,22.5,10.699999999999989,1.1000000000000227
Hakea teretifolia,13.199999999999989,14.599999999999966,21.19999999999999,9.5,1.3999999999999773
Hakea varia,18,18,28.5,10.099999999999966,0
Halodule uninervis,21,25.399999999999977,29.69999999999999,14.399999999999977,4.399999999999977
Halophila minor,24.5,25.5,29.69999999999999,17.899999999999977,1
Halophila ovalis,14.399999999999977,25.399999999999977,30.099999999999966,10.300000000000011,11
Halophila spinulosa,21,25.399999999999977,30.099999999999966,14.399999999999977,4.399999999999977
Haloragis trigonocarpa,20.399999999999977,22,27.69999999999999,16.599999999999966,1.6000000000000227
Haloragodendron racemosum,16,16.69999999999999,21.69999999999999,11.800000000000011,0.6999999999999886
Hardenbergia comptoniana,15.599999999999966,18.5,28.5,10.099999999999966,2.900000000000034
Hardenbergia violacea,15.800000000000011,22.5,30.099999999999966,9.199999999999989,6.699999999999989
Harpullia leichhardtii,26.5,26.599999999999966,29.19999999999999,22.899999999999977,0.0999999999999659
Harrisonia brownii,25.399999999999977,27.5,33,20.19999999999999,2.1000000000000227
Helichrysum leucopsideum,14.099999999999966,16.899999999999977,23.899999999999977,9.699999999999989,2.8000000000000114
Helicteres rhynchocarpa,27.19999999999999,27.399999999999977,35.10000000000002,17.599999999999966,0.19999999999998863
Heliotropium cunninghamii,25.599999999999966,27.399999999999977,34.5,19.099999999999966,1.8000000000000114
Hemarthria uncinata,14.300000000000011,22.5,30.099999999999966,9.699999999999989,8.199999999999989
Hemichroa pentandra,14.300000000000011,18.599999999999966,24.80000000000001,9.5,4.2999999999999545
Heptapleurum actinophyllum,21.30000000000001,26.69999999999999,30.099999999999966,15.599999999999966,5.399999999999977
Heritiera littoralis,23.399999999999977,26.399999999999977,29.30000000000001,18.30000000000001,3
Hesperocyparis macrocarpa,12.800000000000011,14.300000000000011,20,6.300000000000011,1.5
Heteropogon contortus,21,27.399999999999977,35.10000000000002,14.399999999999977,6.399999999999977
Heteropogon triticeus,23.399999999999977,26.69999999999999,29.69999999999999,17.899999999999977,3.3000000000000114
Heterozostera tasmanica,13.199999999999989,18.599999999999966,24.80000000000001,9.5,5.399999999999977
Hibbertia complanata,26.5,26.69999999999999,29.19999999999999,22.899999999999977,0.19999999999998863
Hibbertia cuneiformis,15.5,23.599999999999966,27.30000000000001,9.899999999999977,8.099999999999966
